id_doctor,nombre,especialidad,latitud,longitud,hospital
D3492,Dra. María Magdalena Tinajero Esquivel,Genética Humana,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3493,Dra. Rosa  Maria Hernández Camacho,Genética Humana,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3494,Dr. Salvador Amadeo Fuentes Alexandro,Geriatría,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3495,Dr. Roberto Hernández Zermeño,"Geriatría, Medicina Interna",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3496,Dr. Rodolfo Emmanuel Albrecht Junghanns,Geriatría,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3497,Dr. Juan De Dios  Quiroz Avalos,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3498,Dra. Sara Jiménez Arana,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3499,Dra. Rosa María Aarun Alonso,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3500,Dr. Moises Rivera Ruiz,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3501,Dra. Mariela Quiroz Loperena,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3502,Dra. Ana Elsa López Morales,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3503,Dra. Nohemi Alejandre Blanco,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3504,Dr. Carlos Gordillo  González,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3505,Dra. María del Pilar  Méndez  Polanco,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3506,Dr. Carlos Alberto Serrano Flores,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3507,Dr. Pablo Arturo Sánchez Tijerina,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3508,Dra. Claudia Rodríguez  Jaimes,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3509,Dr. Michel Dassaejv Macías Amezcua,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3510,Dra. María del Socorro Ramos  Palma,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3511,Dr. David Eduardo  Figueroa Montero,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3512,Dr. Alejandro Porras Bojalil,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3513,Dra. Elia Pimentel  Morales,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3514,Dra. Daniela  Cortes  Arminio,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3515,Dr. Joaquín  Ruíz Sánchez,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3516,Dra. María Escarlet   Ochoa  Montiel,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3517,Dr. Alejandro Gaspar Vera,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3518,Dra. María Araceli Garcia Flores,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3519,Dr. Benjamín Gloria  Ávila,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3520,Dr. Luis Ángel Trujillo Rizo,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3521,Dr. Miguel Ángel Domínguez Mena,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3522,Dr. Fernando  Zaraín  Llaguno,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3523,Dr. Fernando Zaraín Llaguno,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3524,Dra. Andrea García Vargas,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3525,Dr. Miguel Angel  González Castellanos,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3526,Dr. Javier Ignacio  Ávila Álvarez,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3527,Dr. Guillermo Castellanos Barroso,"Biología de Reproducción N. M., Ginecología y Obstetricia",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3528,Dr. Carlos Ruben Salinas Dorantes,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3529,Dra. Maria Esther Ortega  Santos,"Biología de Reproducción N. M., Ginecología y Obstetricia",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3530,Dr. Arturo Cuauhtémoc  Simont  Zerón,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3531,Dr. Arnold  Cruz Balma,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3532,Dr. Héctor Mario Hernández Lobato,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3533,Dr. Arturo  Hernández Jiménez,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3534,Dr. Jesús Arturo Hernández Guerrero,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3535,Dra. Rosalba Martínez  Navarro,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3536,Dra. Liliana Guadalupe Martinez   Acosta,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3537,Dra. Ruth Mary Olave Manchola,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3538,Dr. Alan	 González  Velázquez,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3539,Dr. Fernando García  Vargas,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3540,Dr. Jorge García Vargas,"Biología de Reproducción N. M., Ginecología y Obstetricia",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3541,Dr. Carlos Humberto Briones Landa,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3542,Dr. José Manuel Madrazo Cabo,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3543,Dr. Rodolfo González Andérica,"Ginecología Oncológica, Ginecología y Obstetricia",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3544,Dr. Alejandro González Mendoza,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3545,Dra. Elia Josefina  Andérica  y Súñer,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3546,Dr. Joaquín Orrego Ruiz,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3547,Dr. Rogelio  Castillo  Luna,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3548,Dra. Ana Luisa  Limón  Abundis,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3549,Dra. Julieta Mendoza Porras,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3550,Dr. Fernando Carvajal Armora,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3551,Dra. Guillermina  Dupré  Aramburu,"Biología de Reproducción N. M., Ginecología y Obstetricia",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3552,Dra. Celia  Chilchoa Loza,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3553,Dra. Esperanza Judith Solis Garcia,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3554,Dra. María Cristina Díaz Romero,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3555,Dr. Rafael García  Concha,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3556,Dr. José Ignacio Balandra Ortiz,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3557,Dra. Rosario Aguirre Garzón,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3558,Dr. Miguel Angel Ramírez  y Ramírez,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3559,Dra. María Cristina  Díaz  Romero,Ginecología y Obstetricia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3560,Dr. Carlos Humberto Salinas  Víquez,Ginecología Oncológica,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3561,Dr. Israel Cervantes Sánchez,"Hematología, Medicina Interna",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3562,Dra. Cindy Trinidad Vera Villicaña,Hematología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3563,Dra. Brenda Leticia González García,Hematología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3564,Dr. Eduardo Lobato Mendizabal,"Hematología, Medicina Interna",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3565,Dr. Adrián Morales Maravilla,Hematología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3566,Dr. José Antonio Luis López,Hematología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3567,Dra. Uendy  Perez  Lozano,Hematología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3568,Dra. Ana Bertha Arizpe Bravo,Infectología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3569,Dra. Mari Carmen Jiménez Andrade,"Infectología, Medicina Interna",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3570,Dr. Francisco  Valle  Rodríguez,"Inmunología y Alergia, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3571,Dr. Juan José Luis  Sienra  Monge,"Inmunología y Alergia, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3572,Dra. Dulce María Aguilar Flores,"Inmunología y Alergia, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3573,Dra. Edna Araceli  Santos  Valencia,Inmunología y Alergia,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3574,Dr. José Euberto Méndez  Cisneros,"Inmunología y Alergia, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3575,Dr. GIOVANNI  SORCIA RAMIREZ,"Alergología, Alergología Pediátrica, Inmunología y Alergia, Inmunología y Alergia Pediátrica, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3576,Dra. Elisa Ortega Jorda Rodriguez,"Inmunología y Alergia, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3577,Dr. Rigoberto Santander Aldave,"Alergología, Inmunología y Alergia, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3578,Dra. Magdalena  Molina  Macip,"Alergología Pediátrica, Inmunología y Alergia, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3579,Dra. María del Rosario Guerrero Venegas,"Inmunología y Alergia, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3580,Dra. María del Rocío Hernández Morales,"Inmunología y Alergia, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3581,Dr. Joel Barroso Santos,"Inmunología y Alergia, Inmunología y Alergia Pediátrica",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3582,Dra. Julia Irene  Méndez León,"Inmunología y Alergia, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3583,Dra. Julia Irene  Méndez León,"Inmunología y Alergia, Pediatría",19.39500767995293,-99.27995877648016,Hospital Angeles Lomas
D3584,Dr. Daniel Arizpe Bravo,Medicina Crítica,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3585,Dr. José Nestor Jesús Pulido Barba,"Medicina Crítica Pediátrica, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3586,Dr. José Nestor Jesús  Pulido  Barba,"Medicina Crítica Pediátrica, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3587,Dra. Laura Lidia Gonzalez Garcia,Medicina Crítica Pediátrica,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3588,Dr. José Félix Urbina Hernández,"Medicina Crítica Pediátrica, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3589,Dr. Pablo Mora Ruiz,Medicina Interna,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3590,Dr. Mario Iván Urbina Sánchez,Medicina Interna,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3591,Dra. Dolores Ramos Bello,"Medicina Interna, Reumatología",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3592,Dr. Santiago Samuel Vargas Bello,Medicina Interna,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3593,Dr. Jose Rachid Elias Cesin Sánchez,Medicina Interna,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3594,Dr. Iván Zepeda Quiroz,"Medicina Interna, Nefrología",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3595,Dr. Michele Bogetti Salazar,"Medicina Interna, Neumología",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3596,Dra. María Elena Martínez Rendón,"Medicina Interna, Neumología",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3597,Dra. Daniela Julián Peral,Medicina Interna,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3598,Dra. Guadalupe Cecilia  Aguilar  Domínguez,"Medicina Interna, Reumatología",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3599,Dr. Iván Romarico González Espinoza,"Medicina Interna, Oncología Médica",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3600,Dr. Jesús Mier Naylor,"Medicina Interna, Nefrología",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3601,Dr. Mauricio Montero Luna,"Medicina Interna, Reumatología",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3602,Dra. Andrea Torres Jiménez,Medicina Interna,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3603,Dr. José Joel  Parada Jiménez,Medicina Interna,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3604,Dr. Rómulo Chacón Cano,Medicina Interna,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3605,Dra. Citlalli Mildred Sánchez Pérez,Medicina Interna,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3606,Dr. Jose Carlos Herrera Garcia,"Medicina Interna, Neumología",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3607,Dra. María Estela González Pérez,Medicina Interna,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3608,Dr. Víctor Nazario  Romero Moreno,Medicina Interna,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3609,Dr. Juan Carlos  Reyna García Reyna,Medicina Nuclear,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3610,Dr. Julián  Flores  Sampedro,Nefrología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3611,Dr. Carlos González Parra,Nefrología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3612,Dr. Mario Jiménez Hernández,Nefrología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3613,Dra. Nora Lidia Manrique Miguel,Nefrología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3614,Dr. Francisco Ricardo Ríos  Rivera,Nefrología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3615,Dr. José de Jesús Vergara Sánchez,Nefrología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3616,Dr. Luis Alberto Cabrera  Gómez,"Nefrología Pediátrica, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3617,Dra. Elizabeth Huerta Calixto,"Nefrología Pediátrica, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3618,Dra. Nidia Lorena López Caso,"Neonatología, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3619,Dra. Beatriz Hernández Sánchez,"Neonatología, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3620,Dr. Cesar Augusto Gil  Rosales,"Neonatología, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3621,Dr. Jaime David Alejo Cisneros Méndez,"Neonatología, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3622,Dra. Sandra Paulina Hernández Ruiz,"Neonatología, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3623,Dr. José Luis Madrigal Navarro,"Neonatología, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3624,Dra. Dahiana Rojas Lozano,"Neonatología, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3625,Dra. Blanca Jessica  Arteaga  Delgado,"Neonatología, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3626,Dr. Joshue Eduardo Vergara Gámez,Neonatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3627,Dra. Marilyn Julliet  Romero Urbina,Neonatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3628,Dr. Miguel Anguel Salamanca Pascual,"Neonatología, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3629,Dr. Fernando  Rosas Romero,Neonatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3630,Dr. Juan José Vázquez de la Garza,"Neonatología, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3631,Dr. Sergio Reynoso de Mendoza,Neonatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3632,Dr. Iván Juárez Verdugo,Neumología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3633,Dra. Erika Cecilia Zaragoza  Rojas,Neumología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3634,Dr. Alfredo Domínguez Peregrina,Neumología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3635,Dr. Derling Uriostegui Rumbo,"Neumología Pediátrica, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3636,Dra. Daniela Guadalupe Velázquez Munguía,"Neumología Pediátrica, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3637,Dra. Maricruz Velázquez Vaquero,"Neurofisiología, Neurología",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3638,Dra. Alicia Garmendia Rebolledo,Neurología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3639,Dr. Eduardo Peña Andrade,Neurología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3640,Dr. Dante Bernardo Oropeza Canto,Neurología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3641,Dr. David Blumenkron  Marroquín,Neurología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3642,Dr. David Blumenkron Marroquín,Neurología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3643,Dr. Juan Carlos  Pérez   García,Neurología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3644,Dr. Osiris Ruiz  Robles,Neurología Pediátrica,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3645,Dra. Griselda Fuentes Fuentes,"Neurología Pediátrica, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3646,Dr. Rodrigo Morales Toquero,Neurología Pediátrica,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3647,Dra. Clara Elena  Soto Zurita,"Neurología Pediátrica, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3648,Dr. Raymundo Alejandro Cuevas  Escalante,"Neurología Pediátrica, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3649,Dr. Jose Enrique Barragan Sanchez,Oftalmología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3650,Dra. Marilú  Arredondo Flores,Oftalmología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3651,Dr. Rafael Alfonso  Bueno García,Oftalmología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3652,Dr. George Luis   Antzoulatos  Oquendo,Oftalmología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3653,Dr. Javier Andrés Gaytán Melicoff,Oftalmología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3654,Dr. José Alfonso  Armora  Duarte,Oftalmología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3655,Dra. Alejandra Aguilar Ruiz,Oftalmología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3656,Dr. Gabriel Salomon  Lazcano  Gomez,Oftalmología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3657,Dra. Mariana  Avilés  Soto,Oftalmología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3658,Dra. Rocio Zamora Ortíz,Oftalmología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3659,Dra. Miriam Gomez Solana,"Oftalmología, Oftalmología Pediátrica",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3660,Dra. Mayeli Muñoz  Ocampo,"Oftalmología, Oftalmología Pediátrica",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3661,Dra. Ana Karina  Fabre  Miranda,Oftalmología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3662,Dr. Mauricio Enrique Buitrago Martínez,Oftalmología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3663,Dr. José Antonio Lucio Alvarez,Oftalmología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3664,Dr. José Fabián  Martínez  Herrera,Oncología Médica,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3665,Dra. María de Jesús    González  Blanco,"Oncología Médica, Radio-Oncología, Radioterapia",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3666,Dr. Carmen Aguilar Jimenez,Oncología Médica,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3667,Dra. Andrea  Castro  Sánchez,Oncología Médica,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3668,Dra. Andrea Huerta Moreno,Oncología Médica Pediátrica,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3669,Dra. Cynthia Shanat Cruz  Medina,"Oncología Médica Pediátrica, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3670,Dr. Vicente Chong Morales,"Oncología Médica Pediátrica, Pediatría",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3671,Dr. Numa Pompilio Cano Zago,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3672,Dr. César Martínez Galeno,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3673,Dr. Víctor Raúl  Guevara  Sánchez,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3674,Dr. Antonio Yosband Buzo Garcidueñas,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3675,Dr. Antonio Salmoran  Lara,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3676,Dr. Iván Limón  Serrano,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3677,Dr. Jorge Alberto Iturbide  García,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3678,Dr.  Lucas Porto Cortines Laxe Martins Da Silva,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3679,Dr. David Arturo Cantú Morales,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3680,Dr. Victor Martínez Delgado,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3681,Dr. Daniel Romero Planter,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3682,Dr. Jonathan Guzman Guevara,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3683,Dr. Paulo César Guevara Rosales,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3684,Dr. Arturo Joachín  Chávez,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3685,Dr. Joseph Antuan Lacayo Simon,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3686,Dr. Javier Alejandro Sánchez Cordero,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3687,Dr. Eden de Jesús Castañeda  López,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3688,Dr. Diego Reyes García,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3689,Dr. Daniel Esperanza  González,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3690,Dr. José Antonio Manrique Avila,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3691,Dr. Pedro Rojas Martinez,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3692,Dr. Jesús Pavón Flores,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3693,Dr. José María Soto Osorio,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3694,Dr. Iván Jiménez Durán,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3695,Dr. Ruben Romero Mendez,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3696,Dr. Jaime  Villalobos Medelez,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3697,Dr. Jaime  Villalobos Medelez,Ortopedia y Traumatología,19.364908024864977,-99.16692688388264,Hospital Angeles Universidad
D3698,Dr. José Alfonso Corona De la Torre,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3699,Dra. Kaori Guadalupe  Honda Partida,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3700,Dra. Liliana Silva Peña,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3701,Dr. Carlos Alberto Larragoiti Ramírez,"Ort y Traumatología Pediátrica, Ortopedia y Traumatología",19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D3702,Dr. José Luis García Navarro,Ortopedia y Traumatología,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
